,F,NEPkid,MDLF,eta_circuit,W_F_spec,NEFD_line,NEFD_continuum,Pkid,pwv,EL
300,400472064985.134,1.3881801016216174e-17,8.059576165706667e-19,0.15531536960501466,949991148.634594,1.9316353358688936e-26,9.658176679344468e-27,1.672572613688532e-13,0.5,60.0
301,401676329122.4075,1.8742582668198794e-17,5.733273083472072e-19,0.30854213031835065,695453519.864066,1.87701185327778e-26,9.3850592663889e-27,2.67754961388948e-13,0.5,60.0
302,401881823051.8669,1.1007275233471167e-17,1.9887986682491133e-18,0.05285931079908621,1658725037.176009,2.7299136926977027e-26,1.3649568463488513e-26,1.1055651665910652e-13,0.5,60.0
303,402817938304.1818,1.1162901736716335e-17,9.991462812309534e-19,0.1035812898486247,774737170.7600133,2.936345666905006e-26,1.468172833452503e-26,1.1366112628177126e-13,0.5,60.0
304,403231379867.59235,1.500374975662025e-17,6.3135450207796e-19,0.21502623174708438,786863247.3762256,1.8268652600590307e-26,9.134326300295154e-27,1.9069825262991482e-13,0.5,60.0
305,403766267018.5578,1.2699140373224592e-17,9.194465016519511e-19,0.12353572206762813,964813319.6323215,2.169779844831966e-26,1.084889922415983e-26,1.4544589477457866e-13,0.5,60.0
306,404891712438.3188,1.384955286902701e-17,1.0305901295058725e-18,0.11939606022516863,1201848506.361877,1.952399766504782e-26,9.76199883252391e-27,1.7343460279637764e-13,0.5,60.0
307,404978544639.6581,1.1336568447824465e-17,1.4890878370502538e-18,0.06772165601178846,1578565982.3152304,2.147781380568438e-26,1.073890690284219e-26,1.190216036758618e-13,0.5,60.0
308,406979597850.3431,1.8133729666027075e-17,5.025379606006783e-19,0.32137087865946085,798285741.3430885,1.4333194599400943e-26,7.166597299700472e-27,2.602822013075932e-13,0.5,60.0
309,407223285019.9126,1.0172271233404673e-17,1.7091784133492959e-18,0.05353479848164638,1536174045.8056462,2.5332582883719926e-26,1.2666291441859963e-26,9.635523025485414e-14,0.5,60.0
310,408359311012.28815,1.519444928307305e-17,7.5665308945407615e-19,0.18703816851784427,943748901.9358444,1.8254622099017622e-26,9.127311049508811e-27,1.9029776963912448e-13,0.5,60.0
311,409332241850.88947,1.2025355520019953e-17,6.518026893229613e-19,0.16864143017685657,628012682.5386868,2.3630898248186618e-26,1.1815449124093309e-26,1.2649806428722417e-13,0.5,60.0
312,410066789768.0547,1.797018620815157e-17,5.456420643531023e-19,0.3003495687869965,788416754.7332262,1.575739764710843e-26,7.878698823554215e-27,2.59363620602105e-13,0.5,60.0
313,410587342784.4851,1.0600026336440465e-17,1.2019937025846332e-18,0.081166613908414,828214061.9016874,3.304396008111144e-26,1.652198004055572e-26,1.0379122316075758e-13,0.5,60.0
314,411053048122.17035,1.4662725025259856e-17,8.174062279048554e-19,0.16581325175245976,868952799.8780903,2.1417770067454103e-26,1.0708885033727051e-26,1.8822931988212335e-13,0.5,60.0
315,412108014726.5241,1.8562770600602828e-17,5.562954056986466e-19,0.31136177404232374,773012615.8738539,1.6385186456144336e-26,8.192593228072168e-27,2.7163241121881204e-13,0.5,60.0
316,413899493704.0451,1.3801307398354518e-17,1.4580654822897405e-18,0.09301585585252466,1591930821.6185813,2.0853806234205754e-26,1.0426903117102877e-26,1.687117638042348e-13,0.5,60.0
317,414335824739.3754,1.1800363080423282e-17,1.0429948245175298e-18,0.11446692744936786,718920671.9845316,3.3031909367408925e-26,1.6515954683704462e-26,1.2124952016019283e-13,0.5,60.0
318,415332434601.4661,1.3849790707570267e-17,6.90911932407554e-19,0.19744621373607862,623426967.025808,2.5233041701452793e-26,1.2616520850726396e-26,1.611857866843071e-13,0.5,60.0
319,416024599430.0521,1.3933721174839552e-17,7.913785729456979e-19,0.17502208576840111,678830136.9788092,2.6543346042825565e-26,1.3271673021412783e-26,1.6583555880228394e-13,0.5,60.0
320,416551919921.10315,1.4785368975526807e-17,9.659605005350094e-19,0.1544646379127642,928713999.704039,2.3681536241971887e-26,1.1840768120985943e-26,1.8667767136728966e-13,0.5,60.0
321,417668757529.22284,1.6697042003646002e-17,7.424580721201627e-19,0.23308431729130602,667804540.3238052,2.5313666978603763e-26,1.2656833489301882e-26,2.2472438182960888e-13,0.5,60.0
322,418304562244.3525,1.7197559876043136e-17,1.1070425295113123e-18,0.16759551592268826,979190597.8538463,2.5741246134041796e-26,1.2870623067020898e-26,2.432230402621079e-13,0.5,60.0
323,419892072179.01746,1.552643663816126e-17,9.882850834316775e-19,0.1853040123211577,574340309.7335017,3.91782865931509e-26,1.958914329657545e-26,1.9410120016895705e-13,0.5,60.0
324,420426774889.3231,1.2598393296937778e-17,2.436622940551741e-18,0.06676084911349936,902280175.0484673,6.148644870023429e-26,3.0743224350117147e-26,1.4202531435255506e-13,0.5,60.0
325,420731074702.4674,2.0129937316180524e-17,1.2609721158462056e-18,0.21189137240378933,718357887.7669749,3.9966591783245407e-26,1.9983295891622703e-26,3.0788994279697326e-13,0.5,60.0
326,421815660182.1769,1.9516990446127947e-17,3.498875000767965e-18,0.09408528789375545,1516444326.6245296,5.253327221184943e-26,2.626663610592472e-26,3.0338440706246825e-13,0.5,60.0
327,421928873394.2178,2.4806175175435394e-17,4.103144895951248e-18,0.12328986163121088,1510983351.4208074,6.18286367527725e-26,3.091431837638625e-26,4.48425299211022e-13,0.5,60.0
328,423406314268.5822,2.634176285800631e-17,7.261076351707171e-18,0.1792331314280716,705450856.214088,2.3435095896665538e-25,1.1717547948332769e-25,4.4939969542205696e-13,0.5,60.0
329,424296877689.97675,4.4315042508171006e-17,1.774889678565182e-17,0.27134897823902276,1090466432.0428731,3.705881764630053e-25,1.8529408823150265e-25,9.840420304180674e-13,0.5,60.0
330,424981498026.1595,2.2192226280170558e-17,1.700810225228904e-17,0.11890176155243753,738685225.853503,5.242385353941896e-25,2.621192676970948e-25,3.5528747256166235e-13,0.5,60.0
331,425633176777.2471,2.909651516921872e-17,1.0119772167225941e-17,0.19842113309701123,572962622.7119086,4.0213969098438355e-25,2.0106984549219177e-25,5.532231872204958e-13,0.5,60.0
332,426557213727.7702,3.198830901499912e-17,5.17827825946199e-18,0.24438260284392285,758924648.5675337,1.5535284900862016e-25,7.767642450431008e-26,6.149008705059493e-13,0.5,60.0
333,427324695845.4403,2.7123979517421366e-17,2.6765844231919158e-18,0.2283925105023199,683663015.117758,8.913973868252507e-26,4.4569869341262533e-26,5.019419705135621e-13,0.5,60.0
334,428601711537.0209,2.1153353729136188e-17,2.41684987838604e-18,0.13785992739576994,796841996.9530218,6.905735758770536e-26,3.452867879385268e-26,3.6665727431042037e-13,0.5,60.0
335,428681877583.7746,2.0978085418141285e-17,3.997749896209761e-18,0.08785926126728058,1909301357.616055,4.767312660651283e-26,2.3836563303256414e-26,3.607939424085158e-13,0.5,60.0
336,430034491561.9277,2.4702731280582554e-17,1.476076487291235e-18,0.23586606233035595,957652416.5942776,3.5094046713565416e-26,1.7547023356782708e-26,4.540223520360665e-13,0.5,60.0
337,431159397264.4369,1.8960686761071944e-17,1.180752802988854e-18,0.20881727631575187,505047733.6030227,5.323031731661177e-26,2.6615158658305883e-26,2.9033473209629997e-13,0.5,60.0
338,432000635528.3597,1.628219502420352e-17,2.7443129839311783e-18,0.07696237702973951,1238572529.093547,5.044808596329604e-26,2.522404298164802e-26,2.3193835056247986e-13,0.5,60.0
339,432674806748.5831,2.2959494012057645e-17,2.2587358492123436e-18,0.12996005468831157,2083066087.7617116,2.4688510700011766e-26,1.2344255350005883e-26,4.1679085718196646e-13,0.5,60.0
340,433905310335.2045,2.1263071794972453e-17,2.4488846077811476e-18,0.11563707022355321,1449037929.092326,3.8478759672664446e-26,1.9239379836332223e-26,3.8220169016690415e-13,0.5,60.0
341,434667296898.0706,1.7869572235898322e-17,1.6502841356878772e-18,0.1442556402271365,948408009.0529764,3.961831570262158e-26,1.980915785131079e-26,2.598942442986825e-13,0.5,60.0
342,435931073854.90753,2.301021526842792e-17,1.3239626511364037e-18,0.24728760223709062,736165083.4989687,4.0948030245801625e-26,2.0474015122900813e-26,3.943408556498038e-13,0.5,60.0
343,436871760014.80865,2.1040557147447236e-17,3.0113534330670646e-18,0.11739686845050315,1161230895.5936348,5.904398273903713e-26,2.9521991369518565e-26,3.6315289427639295e-13,0.5,60.0
344,437101170851.0683,3.020429635631533e-17,2.36532746279106e-18,0.2270801794466437,1133190760.311058,4.752484902550641e-26,2.3762424512753204e-26,6.394952777404818e-13,0.5,60.0
345,438325113409.36346,2.7779271309119615e-17,5.6838497692124375e-18,0.12231746683553578,1631487610.1393282,7.932157098102071e-26,3.9660785490510354e-26,5.760165183359402e-13,0.5,60.0
346,438942981784.0149,3.91813335035913e-17,4.369935388366559e-18,0.26209728239758723,1150582860.4739566,8.647480908510357e-26,4.3237404542551786e-26,9.097626603265184e-13,0.5,60.0
